fecha,hora,hora_numerica,temperatura,humedad,presion_atmosferica,velocidad_viento,nubosidad,radiacion_solar,angulo_zenital,precipitacion
2024-07-14,16:00:00,16.0,27.5,72.7,1014.7,3.1,7,209.7,43.8,1.3
2024-07-14,17:00:00,17.0,27.9,61.8,1010.7,8.8,7,97.8,25.1,2.8
2024-07-14,18:00:00,18.0,22.4,69.9,1018.7,3.1,2,26.9,10.1,0.2
2024-07-14,19:00:00,19.0,18.5,73.4,1010.4,6.9,5,12.9,0.0,0.0
2024-07-14,20:00:00,20.0,15.0,78.8,1015.0,3.5,6,N/A,0.0,1.8
2024-07-14,21:00:00,21.0,12.0,83.2,1015.6,6.2,8,0.0,0.0,0.2
2024-07-14,22:00:00,22.0,17.1,ERR,1007.8,8.2,3,15.8,0.0,0.1
2024-07-14,23:00:00,23.0,16.0,61.8,1020.8,3.9,4,49.5,0.0,0.0
2024-07-15,00:00:00,0.0,15.7,88.4,1012.8,4.3,7,21.6,0.0,0.7
2024-07-15,01:00:00,1.0,13.9,84.6,1008.0,3.0,0,0.0,0.0,0.2
2024-07-15,02:00:00,2.0,19.3,86.3,1013.0,1.0,5,0.0,0.0,0.3
2024-07-15,03:00:00,3.0,14.9,60.7,1008.1,5.2,3,11.5,0.0,0.1
2024-07-15,04:00:00,4.0,20.9,83.1,1010.1,1.6,4,34.7,0.0,0.0
2024-07-15,05:00:00,5.0,19.8,71.1,1010.0,3.2,4,0.0,0.0,1.0
2024-07-15,06:00:00,6.0,20.2,75.3,1012.3,3.1,9999.0,0.0,2.1,0.2
2024-07-15,07:00:00,7.0,25.8,81.6,1019.8,1.8,7,107.7,22.1,0.9
2024-07-15,08:00:00,8.0,27.2,53.0,1013.5,5.3,1,436.2,44.2,0.1
2024-07-15,09:00:00,9.0,28.7,35.4,1013.8,2.0,3,533.2,65.4,0.1
2024-07-15,10:00:00,10.0,29.2,44.7,1010.6,6.3,4,569.1,77.0,0.3
2024-07-15,11:00:00,11.0,29.6,19.8,1014.4,2.5,0,887.8,86.1,0.8
2024-07-15,12:00:00,12.0,37.2,33.5,1012.8,2.7,5,556.8,90.0,0.3
2024-07-15,13:00:00,13.0,33.3,23.3,1012.6,3.1,1,833.2,85.8,0.5
2024-07-15,14:00:00,14.0,31.1,38.8,1016.5,1.8,4,507.2,76.1,0.6
2024-07-15,15:00:00,15.0,28.0,51.1,1008.3,3.7,5,428.5,61.8,0.6
2024-07-15,16:00:00,16.0,29.0,65.1,1019.3,1.3,7,213.5,44.5,8.9
2024-07-15,17:00:00,17.0,25.6,76.3,999.5,3.6,8,75.5,27.1,0.4
2024-07-15,18:00:00,18.0,22.1,92.3,1012.5,3.1,5,22.6,1.3,0.3
2024-07-15,19:00:00,19.0,19.0,86.4,1019.8,3.1,4,7.5,0.0,0.3
2024-07-15,20:00:00,20.0,17.8,87.7,1019.0,5.2,3,0.0,,0.2
2024-07-15,21:00:00,21.0,6.8,77.7,1013.8,6.2,1,15.2,0.0,0.4
2024-07-15,22:00:00,22.0,15.7,65.9,1009.0,3.2,1,34.3,0.0,0.3
2024-07-15,23:00:00,23.0,12.8,79.7,1012.3,2.6,6,0.0,0.0,2.9
2024-07-16,00:00:00,0.0,18.8,75.5,1026.0,4.0,4,0.0,0.0,0.2
2024-07-16,01:00:00,1.0,14.3,85.3,1016.5,6.4,6,2.7,0.0,2.8
2024-07-16,02:00:00,2.0,11.5,80.0,1004.5,5.1,0,0.0,0.0,0.8
2024-07-16,03:00:00,3.0,16.2,90.5,1013.4,0.8,0,3.5,0.0,0.1
2024-07-16,04:00:00,4.0,14.9,66.6,1010.0,3.9,4,0.0,0.0,0.9
2024-07-16,05:00:00,5.0,21.3,76.4,1006.7,11.8,1,0.0,0.0,0.6
2024-07-16,06:00:00,6.0,22.9,80.8,1015.4,3.2,7,4.1,0.0,0.3
2024-07-16,07:00:00,7.0,26.9,54.4,1008.1,3.7,2,220.2,23.5,0.0
2024-07-16,08:00:00,8.0,23.6,52.5,1020.7,2.7,0,,42.0,0.0
2024-07-16,09:00:00,9.0,27.8,43.9,1019.7,4.1,1,595.9,63.2,1.1
2024-07-16,10:00:00,10.0,24.8,45.2,1009.4,1.9,6,433.3,80.2,0.6
2024-07-16,11:00:00,11.0,31.8,58.3,1009.0,2.5,5,575.5,90.0,
2024-07-16,12:00:00,12.0,31.6,40.6,1016.4,5.6,7,389.9,90.0,0.6
2024-07-16,13:00:00,13.0,31.2,30.1,1018.1,1.7,6,521.6,N/A,1.3
2024-07-16,14:00:00,14.0,28.9,50.0,1011.7,8.5,7,338.3,75.3,8.2
2024-07-16,15:00:00,15.0,28.9,37.5,1017.9,2.9,,606.0,68.1,1.5
2024-07-16,16:00:00,16.0,30.8,N/A,1021.3,4.6,5,261.6,47.9,0.4
2024-07-16,17:00:00,17.0,23.2,74.5,1014.6,3.0,6,126.7,22.1,2.7
2024-07-16,18:00:00,18.0,22.4,98.0,1007.9,3.9,0,0.0,0.0,0.3
2024-07-16,19:00:00,19.0,16.7,68.8,1016.9,8.0,0,0.0,0.0,0.0
2024-07-16,20:00:00,20.0,15.4,80.8,1013.7,1.2,6,17.5,0.0,0.2
2024-07-16,21:00:00,21.0,16.6,86.4,1011.4,7.2,2,18.7,-0.0,1.9
2024-07-16,22:00:00,22.0,18.4,84.6,1016.8,4.5,2,15.5,0.0,0.3
2024-07-16,23:00:00,23.0,13.5,98.2,1019.0,5.3,4,0.0,0.0,0.1
2024-07-17,00:00:00,0.0,13.3,77.3,1013.9,1.0,5,0.0,0.0,0.6
2024-07-17,01:00:00,1.0,13.1,95.1,1001.6,6.1,1,27.5,0.0,1.1
2024-07-17,02:00:00,2.0,13.5,80.1,1013.6,1.7,2,5.3,0.0,0.2
2024-07-17,03:00:00,3.0,17.2,75.8,1014.1,9.8,5,0.0,0.0,0.4
2024-07-17,04:00:00,4.0,13.5,95.6,1025.9,6.5,2,5.4,0.0,0.1
2024-07-17,05:00:00,5.0,23.8,74.9,1013.6,4.0,4,0.0,0.0,0.9
2024-07-17,06:00:00,6.0,20.0,87.4,1012.1,8.5,8,2.7,1.3,3.7
2024-07-17,07:00:00,7.0,26.2,58.4,1016.4,2.0,2,222.5,23.7,---
2024-07-17,08:00:00,8.0,22.2,49.5,1011.5,11.9,5,279.9,40.1,0.2
2024-07-17,09:00:00,9.0,29.7,34.3,1009.6,5.7,4,473.6,65.1,0.5
2024-07-17,10:00:00,10.0,30.9,42.8,1005.0,1.4,4,578.6,76.7,0.1
2024-07-17,11:00:00,11.0,30.9,30.1,1010.0,4.3,5,556.3,90.0,0.3
2024-07-17,12:00:00,12.0,27.0,34.4,1003.5,5.6,5,613.0,90.0,0.4
2024-07-17,13:00:00,13.0,30.5,10.0,1014.4,4.9,0,949.5,82.3,1.1
2024-07-17,14:00:00,14.0,25.4,49.6,1014.1,3.6,8,311.2,75.6,8.3
2024-07-17,15:00:00,15.0,26.9,39.9,1016.5,2.5,4,ERR,59.0,0.1
2024-07-17,16:00:00,16.0,29.1,,1007.8,2.4,0,467.6,41.0,0.1
2024-07-17,17:00:00,17.0,26.5,47.1,1005.8,8.5,7,91.8,25.9,2.2
2024-07-17,18:00:00,18.0,22.0,83.8,1023.3,2.4,6,19.9,0.0,4.3
2024-07-17,19:00:00,19.0,17.0,69.5,1012.6,9.7,6,0.0,0.0,3.1
2024-07-17,20:00:00,20.0,19.9,69.7,1016.5,2.2,4,0.0,0.0,0.7
2024-07-17,21:00:00,21.0,16.4,68.5,1013.7,3.3,0,0.0,0.0,0.1
2024-07-17,22:00:00,22.0,8.1,84.7,1016.7,0.4,8,0.0,0.0,3.6
2024-07-17,23:00:00,23.0,16.6,88.8,1014.1,8.0,8,43.8,0.0,5.1
2024-07-18,00:00:00,0.0,13.9,78.3,1009.0,1.5,7,21.2,0.0,7.3
2024-07-18,01:00:00,1.0,17.9,83.1,,3.2,4,0.9,0.0,0.5
2024-07-18,02:00:00,2.0,11.8,85.1,1014.5,7.0,2,10.3,0.0,1.0
2024-07-18,03:00:00,3.0,6.8,88.0,1004.6,6.4,7,-999.0,0.0,9.3
2024-07-18,04:00:00,4.0,18.8,71.3,1014.5,7.0,0,0.0,0.0,0.1
2024-07-18,05:00:00,5.0,20.8,91.5,1011.1,8.2,2,0.0,0.0,1.7
2024-07-18,06:00:00,6.0,16.9,75.5,1009.7,8.2,6,26.3,2.3,3.2
2024-07-18,07:00:00,7.0,21.1,70.8,1017.9,6.2,3,151.9,25.9,0.5
2024-07-18,08:00:00,8.0,34.3,57.2,1012.6,4.6,6,-245.0,44.6,2.9
2024-07-18,09:00:00,9.0,26.7,44.4,1012.8,4.5,4,435.9,67.3,0.2
2024-07-18,10:00:00,10.0,31.1,50.1,1013.4,0.4,5,496.1,78.9,0.3
2024-07-18,11:00:00,11.0,27.8,50.6,1012.8,5.7,6,467.8,88.6,6.0
2024-07-18,12:00:00,12.0,23.7,26.8,1012.5,2.4,6,504.2,88.6,2.0
2024-07-18,13:00:00,13.0,29.2,51.8,1020.3,6.9,6,416.4,85.3,2.0
2024-07-18,14:00:00,14.0,28.1,63.1,1009.6,4.4,6,453.1,77.0,1.0
2024-07-18,15:00:00,15.0,26.5,54.2,1004.3,11.3,6,365.5,67.5,0.7
2024-07-18,16:00:00,16.0,25.7,45.1,1013.2,2.2,2,421.8,43.6,0.9
2024-07-18,17:00:00,17.0,24.9,59.3,1008.3,5.7,2,227.6,18.7,0.2
2024-07-18,18:00:00,18.0,21.5,73.5,1007.5,4.4,6,7.8,0.0,0.3
2024-07-18,19:00:00,19.0,16.1,71.0,1012.9,8.7,1,0.0,0.0,0.3
2024-07-18,20:00:00,20.0,19.5,76.9,1014.4,2.6,1,11.0,0.0,0.1
2024-07-18,21:00:00,-999.0,10.5,79.9,1012.1,1.1,2,7.2,0.0,1.1
2024-07-18,22:00:00,22.0,8.9,85.7,1010.7,4.4,3,21.9,0.0,0.4
2024-07-18,23:00:00,23.0,16.5,74.8,1012.0,4.2,5,15.5,0.0,0.3
2024-07-19,00:00:00,0.0,15.5,96.3,1012.7,2.9,7,2.4,0.0,4.7
2024-07-19,01:00:00,1.0,14.1,72.6,1013.0,11.3,6,10.8,0.0,1.7
2024-07-19,02:00:00,2.0,10.9,82.0,1004.0,1.2,3,13.0,0.0,0.4
2024-07-19,03:00:00,3.0,14.2,72.9,1017.4,4.5,1,27.2,0.0,1.1
2024-07-19,04:00:00,4.0,17.2,72.6,1005.7,2.6,1,43.4,0.0,0.2
2024-07-19,05:00:00,5.0,15.1,77.2,1009.6,0.2,3,14.9,0.0,0.8
2024-07-19,06:00:00,6.0,19.8,79.8,1005.2,11.4,5,13.2,0.0,0.4
2024-07-19,07:00:00,7.0,26.0,70.4,1013.8,4.0,2,198.8,23.9,0.1
2024-07-19,08:00:00,8.0,30.3,9999.0,1009.4,7.2,5,273.4,46.4,0.0
2024-07-19,09:00:00,9.0,26.4,36.2,1012.1,7.0,4,433.8,67.1,0.6
2024-07-19,10:00:00,10.0,31.2,55.0,1009.3,6.7,4,473.6,83.2,0.2
2024-07-19,11:00:00,11.0,24.0,15.7,1007.7,3.8,1,814.4,---,0.8
2024-07-19,12:00:00,12.0,32.0,46.1,1000.5,7.9,7,409.3,90.0,0.5
2024-07-19,13:00:00,13.0,27.3,36.6,1010.0,3.2,4,609.8,88.0,0.4
2024-07-19,14:00:00,14.0,29.9,24.5,1006.9,3.5,1,760.4,79.8,0.0
2024-07-19,15:00:00,15.0,26.9,43.9,1015.6,2.5,6,325.5,71.4,0.8
2024-07-19,16:00:00,16.0,30.0,72.9,1023.4,3.7,8,150.2,44.7,2.1
2024-07-19,17:00:00,17.0,21.4,53.7,1022.1,11.3,8,,20.0,7.1
2024-07-19,18:00:00,18.0,23.9,84.9,1012.6,4.6,0,11.8,6.7,0.4
2024-07-19,19:00:00,19.0,19.1,88.5,1009.0,6.9,6,0.0,0.0,1.8
2024-07-19,20:00:00,20.0,17.5,87.0,1003.3,2.6,8,0.0,0.0,3.3
2024-07-19,21:00:00,21.0,15.8,76.9,1010.9,9.4,5,14.1,0.0,0.2
2024-07-19,22:00:00,22.0,12.5,82.3,1008.4,0.5,0,0.0,0.0,1.1
2024-07-19,23:00:00,23.0,14.2,74.8,1009.3,8.6,1,9.5,0.0,1.9
2024-07-20,00:00:00,0.0,13.8,81.4,1004.8,7.9,3,0.0,0.0,0.1
2024-07-20,01:00:00,1.0,15.0,85.5,1016.5,1.1,3,0.0,0.0,0.0
2024-07-20,02:00:00,2.0,15.3,71.6,1015.5,4.8,1,0.0,0.0,1.1
2024-07-20,03:00:00,3.0,18.7,78.3,1008.4,6.4,7,0.0,0.0,7.0
2024-07-20,04:00:00,,20.8,72.4,1017.3,3.5,1,37.8,0.0,0.4
2024-07-20,05:00:00,5.0,16.8,89.3,1013.3,1.4,2,0.0,0.0,1.1
2024-07-20,06:00:00,6.0,24.6,67.7,1015.7,6.9,3,35.6,0.0,1.3
2024-07-20,07:00:00,7.0,20.5,79.6,1016.9,3.9,8,64.2,22.7,1.3
2024-07-20,08:00:00,8.0,27.8,43.6,1014.8,2.6,0,489.7,35.9,0.6
2024-07-20,09:00:00,9.0,29.5,54.0,1008.9,1.2,7,317.9,64.5,4.5
2024-07-20,10:00:00,10.0,23.2,45.8,1018.2,5.1,4,561.9,80.4,0.1
2024-07-20,11:00:00,11.0,30.0,43.6,1016.9,0.9,6,-439.6,90.0,1.4
2024-07-20,12:00:00,12.0,28.6,49.3,1016.9,6.4,7,418.6,89.8,0.0
2024-07-20,13:00:00,13.0,27.5,40.4,1006.4,6.2,4,678.7,80.5,0.5
2024-07-20,14:00:00,14.0,33.0,45.1,1005.7,3.0,7,356.9,80.5,1.9
2024-07-20,15:00:00,15.0,25.7,60.2,1020.6,3.9,7,288.6,63.9,0.2
2024-07-20,16:00:00,16.0,23.6,74.1,1009.8,5.3,8,163.5,47.3,0.4
2024-07-20,17:00:00,17.0,24.3,65.7,1014.3,9.5,1,235.7,23.6,0.0
2024-07-20,18:00:00,18.0,24.1,99999.0,1019.0,4.2,2,0.0,1.7,0.2
2024-07-20,19:00:00,19.0,19.5,77.7,1021.2,13.2,0,7.1,0.0,2.7
2024-07-20,20:00:00,20.0,21.5,83.9,1015.9,3.0,3,0.0,0.0,0.2
2024-07-20,21:00:00,21.0,,88.5,1010.4,4.3,4,0.0,0.0,0.5
2024-07-20,22:00:00,22.0,8.5,N/A,1011.6,1.6,0,58.1,0.0,0.1
2024-07-20,23:00:00,23.0,12.7,77.9,1014.9,4.5,7,0.0,0.0,0.3
2024-07-21,00:00:00,0.0,12.3,79.0,1013.9,4.3,1,80.0,0.0,1.1
2024-07-21,01:00:00,1.0,15.7,86.9,1009.4,7.1,0,10.6,0.0,0.4
2024-07-21,02:00:00,2.0,7.2,83.8,999.7,13.1,1,15.0,0.0,0.9
2024-07-21,03:00:00,3.0,24.0,89.0,1009.3,11.2,4,0.0,0.0,0.0
2024-07-21,04:00:00,4.0,19.6,74.8,1011.9,2.4,8,0.0,0.0,0.7
2024-07-21,05:00:00,5.0,20.4,69.0,1013.0,3.1,8,0.0,0.0,0.2
2024-07-21,06:00:00,6.0,25.5,83.7,1021.5,2.7,1,0.0,1.4,1.0
2024-07-21,07:00:00,7.0,31.1,61.5,1018.3,2.2,1,198.7,27.4,1.4
2024-07-21,08:00:00,8.0,28.6,40.7,1010.7,1.8,2,435.9,48.3,0.6
2024-07-21,09:00:00,9.0,30.5,65.4,1015.5,4.2,6,362.5,62.8,3.5
2024-07-21,10:00:00,10.0,29.3,34.5,999.7,7.5,2,715.1,78.8,0.3
2024-07-21,11:00:00,11.0,29.3,19.6,1019.1,4.7,0,928.0,85.6,0.3
2024-07-21,12:00:00,12.0,28.6,52.9,1010.5,7.5,5,543.9,90.0,0.9
2024-07-21,13:00:00,13.0,27.2,25.9,1013.9,9.6,2,717.4,86.7,0.3
2024-07-21,14:00:00,14.0,26.9,35.2,1013.1,3.3,0,795.3,82.0,0.2
2024-07-21,15:00:00,15.0,23.6,47.7,1018.1,6.9,3,502.9,60.8,0.5
2024-07-21,16:00:00,16.0,25.8,39.6,1011.3,1.0,0,494.4,42.6,0.5
2024-07-21,17:00:00,17.0,19.0,63.3,1017.1,4.0,0,239.7,25.2,N/A
2024-07-21,18:00:00,18.0,22.6,74.8,1014.8,3.2,1,74.2,1.3,1.2
2024-07-21,19:00:00,19.0,19.8,88.0,1013.6,2.2,7,0.0,0.0,2.4
2024-07-21,20:00:00,20.0,18.4,67.7,1012.5,3.7,1,14.8,0.0,0.5
2024-07-21,21:00:00,21.0,14.8,66.6,1010.5,3.7,1,0.0,0.0,0.4
2024-07-21,22:00:00,22.0,24.3,70.7,1012.2,6.6,7,10.2,0.0,6.5
2024-07-21,23:00:00,23.0,18.4,78.9,1011.1,7.4,5,0.0,0.0,0.2
2024-07-22,00:00:00,0.0,10.3,87.6,1015.1,5.2,3,0.0,0.0,0.7
2024-07-22,01:00:00,1.0,15.0,76.8,1007.3,5.0,2,0.0,0.0,0.4
2024-07-22,02:00:00,2.0,13.2,84.1,1013.4,1.5,0,3.7,0.0,0.1
2024-07-22,03:00:00,3.0,13.3,92.4,1020.6,4.6,2,20.9,0.0,0.7
2024-07-22,04:00:00,4.0,14.0,67.2,1010.8,2.7,8,0.0,0.0,5.6
2024-07-22,05:00:00,5.0,21.2,77.6,1015.2,2.8,4,0.0,0.0,0.0
2024-07-22,06:00:00,6.0,20.0,97.5,1001.4,1.4,5,12.3,1.4,0.3
2024-07-22,07:00:00,7.0,,59.2,1005.1,5.0,4,180.2,18.7,0.3
2024-07-22,08:00:00,8.0,29.0,35.8,1012.3,4.6,0,510.2,42.8,0.5
2024-07-22,09:00:00,9.0,31.8,35.0,1012.6,2.3,0,670.1,61.3,0.6
2024-07-22,10:00:00,10.0,26.4,32.8,1013.2,2.6,3,600.2,75.3,0.1
2024-07-22,11:00:00,11.0,31.2,35.0,1024.0,6.2,2,738.1,89.4,0.0
2024-07-22,12:00:00,12.0,31.9,69.0,1010.1,6.4,7,393.4,90.0,0.4
2024-07-22,13:00:00,13.0,28.3,47.1,1013.4,4.0,6,449.8,80.2,0.6
2024-07-22,14:00:00,14.0,26.6,70.7,1009.4,1.8,6,422.9,72.0,3.3
2024-07-22,15:00:00,15.0,32.5,51.7,1016.7,1.0,7,299.0,64.0,0.3
2024-07-22,16:00:00,16.0,26.7,58.2,1007.2,2.6,6,,43.2,2.3
2024-07-22,17:00:00,17.0,26.0,53.7,1009.5,5.8,1,237.4,22.9,1.3
2024-07-22,18:00:00,18.0,19.5,73.5,1008.5,4.8,3,31.2,1.0,0.4
2024-07-22,19:00:00,19.0,16.3,78.2,1017.1,5.7,5,0.0,0.0,0.2
2024-07-22,20:00:00,20.0,16.3,80.7,1013.6,3.9,2,40.9,0.0,0.6
2024-07-22,21:00:00,21.0,16.0,70.2,1014.4,6.0,2,0.0,0.0,0.3
2024-07-22,22:00:00,22.0,11.9,76.7,1012.0,4.0,5,8.7,0.0,0.8
2024-07-22,23:00:00,23.0,14.2,76.8,1019.0,1.3,,0.0,0.0,0.8
2024-07-23,00:00:00,0.0,8.9,89.5,1012.2,1.3,0,0.0,0.0,1.4
2024-07-23,01:00:00,1.0,10.9,81.5,1022.8,6.9,4,16.8,0.0,0.1
2024-07-23,02:00:00,2.0,17.1,80.8,1019.3,5.0,0,0.0,0.0,0.4
2024-07-23,03:00:00,3.0,18.2,80.2,1005.6,2.7,7,0.0,0.0,5.9
2024-07-23,04:00:00,4.0,16.8,64.8,1016.2,6.1,1,18.7,0.0,0.3
2024-07-23,05:00:00,5.0,16.9,92.8,1019.3,1.7,5,0.0,0.0,0.5
2024-07-23,06:00:00,6.0,18.9,71.9,1011.0,5.1,4,0.0,0.0,0.8
2024-07-23,07:00:00,7.0,23.0,75.0,1015.1,11.6,3,153.5,22.0,0.3
2024-07-23,08:00:00,8.0,27.9,44.5,1005.6,1.8,0,455.1,46.3,0.3
2024-07-23,09:00:00,9.0,30.4,33.3,1008.0,1.8,2,565.0,68.3,0.1
2024-07-23,10:00:00,10.0,27.4,45.6,1011.7,3.9,3,593.2,77.6,0.9
2024-07-23,11:00:00,11.0,26.3,,1006.2,5.1,1,854.0,88.1,0.8
2024-07-23,12:00:00,12.0,30.8,10.0,1013.3,0.7,1,875.7,90.0,0.7
2024-07-23,13:00:00,13.0,27.3,24.0,1016.3,4.1,1,811.1,85.4,0.2
2024-07-23,14:00:00,14.0,27.4,26.0,1008.4,1.3,0,784.2,73.9,0.4
2024-07-23,15:00:00,15.0,31.6,46.7,1006.3,N/A,1,531.1,59.9,0.1
2024-07-23,16:00:00,16.0,28.5,65.5,1005.1,5.7,5,249.9,47.4,0.2
2024-07-23,17:00:00,17.0,24.5,65.6,1019.1,5.9,---,172.1,23.7,0.3
2024-07-23,18:00:00,18.0,18.2,80.4,1004.3,5.8,4,0.0,0.0,0.0
2024-07-23,19:00:00,19.0,20.6,77.7,1014.5,1.1,0,0.0,0.0,0.1
2024-07-23,20:00:00,20.0,null,89.5,1019.5,6.4,7,7.8,0.0,1.0
2024-07-23,21:00:00,21.0,15.2,69.6,1008.1,3.6,3,45.4,0.0,1.8
2024-07-23,22:00:00,22.0,19.1,79.4,1008.8,3.9,8,1.7,0.0,1.8
2024-07-23,23:00:00,23.0,18.2,85.7,1013.9,3.6,3,0.0,0.0,0.1
2024-07-24,00:00:00,0.0,19.0,88.2,1014.2,7.2,1,0.0,0.0,1.4
2024-07-24,01:00:00,1.0,15.2,74.1,1010.5,-5.4,2,15.3,0.0,1.2
2024-07-24,02:00:00,2.0,16.8,72.2,1011.5,4.1,4,0.0,,0.5
2024-07-24,03:00:00,3.0,20.6,67.5,1013.5,99999.0,5,21.4,0.0,0.2
2024-07-24,04:00:00,4.0,19.3,76.5,1011.0,6.6,6,0.0,0.0,0.3
2024-07-24,05:00:00,5.0,18.4,79.6,1011.1,0.3,3,28.8,0.0,1.4
2024-07-24,06:00:00,6.0,20.7,74.6,1022.7,3.9,6,6.2,0.0,2.1
2024-07-24,07:00:00,7.0,24.8,69.4,1018.1,0.9,2,206.4,28.9,-0.7
2024-07-24,08:00:00,8.0,22.1,61.7,1018.5,null,6,242.4,48.0,2.8
2024-07-24,09:00:00,9.0,27.2,50.1,1011.3,6.6,3,474.2,62.1,0.1
2024-07-24,10:00:00,10.0,32.2,53.3,1004.4,9.0,7,348.4,74.7,0.2
2024-07-24,11:00:00,11.0,23.2,42.8,1025.4,2.5,8,326.6,90.0,0.6
2024-07-24,12:00:00,12.0,34.6,35.9,1009.9,0.6,6,442.3,87.6,1.6
2024-07-24,13:00:00,13.0,33.1,58.2,1014.5,3.5,7,392.1,87.7,4.1
2024-07-24,14:00:00,14.0,27.5,43.9,1016.9,3.0,7,380.2,82.4,0.0
2024-07-24,15:00:00,15.0,29.3,42.5,-999.0,5.4,1,608.0,64.2,0.1
2024-07-24,16:00:00,16.0,26.0,64.9,1017.5,4.0,8,199.4,45.0,2.7
2024-07-24,17:00:00,17.0,27.8,58.6,-1013.0,3.4,5,152.7,18.3,0.3
2024-07-24,18:00:00,18.0,24.9,83.5,1011.7,2.4,3,0.0,3.0,0.1
2024-07-24,19:00:00,19.0,15.7,75.1,1010.1,6.9,4,19.8,0.0,1.0
2024-07-24,20:00:00,20.0,19.8,80.3,1008.0,2.5,4,0.0,0.0,0.4
2024-07-24,21:00:00,21.0,15.7,78.6,1003.7,1.0,6,0.0,0.0,0.2
2024-07-24,22:00:00,22.0,15.3,58.8,1027.1,4.5,8,0.0,0.0,7.1
2024-07-24,23:00:00,23.0,12.1,86.8,1020.3,2.9,6,0.0,0.0,1.2
2024-07-25,00:00:00,0.0,19.2,81.4,1013.5,5.7,8,59.5,0.0,0.8
2024-07-25,01:00:00,1.0,17.4,75.8,1020.8,1.3,3,0.0,0.0,0.2
2024-07-25,02:00:00,2.0,12.9,83.2,1020.1,9.9,3,45.3,0.0,0.1
2024-07-25,03:00:00,3.0,12.3,73.8,1016.0,2.1,5,8.6,0.0,0.4
2024-07-25,04:00:00,4.0,16.8,73.1,1011.3,3.2,7,0.0,0.0,2.4
2024-07-25,05:00:00,5.0,21.2,80.6,1018.4,4.0,8,0.0,0.0,1.9
2024-07-25,06:00:00,6.0,22.7,72.6,1017.5,7.8,0,0.0,0.0,0.1
2024-07-25,07:00:00,7.0,27.8,60.4,1017.0,5.7,0,227.8,22.5,0.1
2024-07-25,08:00:00,8.0,28.4,56.0,1011.3,1.8,7,194.1,45.3,7.2
2024-07-25,09:00:00,9.0,30.6,42.2,1014.9,3.7,6,350.1,64.5,2.7
2024-07-25,10:00:00,10.0,29.9,58.1,1014.4,4.4,8,293.8,79.3,4.2
2024-07-25,11:00:00,11.0,25.6,28.5,1011.1,5.6,2,758.2,90.0,0.9
2024-07-25,12:00:00,12.0,29.4,32.4,1014.8,4.6,4,659.1,90.0,0.8
2024-07-25,13:00:00,13.0,32.9,24.2,1019.3,3.8,2,729.1,86.8,0.3
2024-07-25,14:00:00,14.0,28.8,33.0,-999.0,6.1,4,565.6,80.1,0.8
2024-07-25,15:00:00,15.0,29.2,22.2,1015.5,3.3,0,680.6,66.2,0.3
2024-07-25,16:00:00,16.0,25.0,43.2,1012.2,11.3,3,379.4,39.8,0.1
2024-07-25,17:00:00,17.0,21.0,67.3,1017.3,9.1,5,97.8,22.0,0.3
2024-07-25,18:00:00,18.0,21.6,83.7,1008.6,5.6,1,44.9,0.0,0.3
2024-07-25,19:00:00,19.0,20.9,80.6,1011.1,7.6,6,0.0,0.0,2.5
2024-07-25,20:00:00,20.0,16.0,83.1,1019.4,3.4,7,0.0,0.0,1.5
2024-07-25,21:00:00,21.0,15.6,67.3,1022.4,4.6,0,44.3,0.0,1.0
2024-07-25,22:00:00,22.0,12.3,81.9,1018.7,2.6,3,12.8,0.0,0.2
2024-07-25,23:00:00,23.0,17.6,81.5,1012.6,7.7,3,13.9,0.0,0.2
2024-07-26,00:00:00,0.0,13.1,93.8,1002.1,3.9,4,,0.0,1.1
2024-07-26,01:00:00,1.0,18.6,79.0,1016.9,4.3,3,4.6,0.0,0.1
2024-07-26,02:00:00,2.0,19.7,75.9,1015.6,7.3,8,0.0,0.0,1.4
2024-07-26,03:00:00,3.0,16.1,74.0,1015.8,6.5,6,0.0,-999.0,1.6
2024-07-26,04:00:00,4.0,15.0,80.9,1005.8,3.0,1,0.6,0.0,0.2
2024-07-26,05:00:00,5.0,13.7,79.1,1011.3,1.3,0,2.8,0.0,0.5
2024-07-26,06:00:00,6.0,17.6,88.7,1022.3,1.9,8,0.0,0.9,2.0
2024-07-26,07:00:00,7.0,19.9,70.5,1007.9,3.1,0,236.5,23.5,0.1
2024-07-26,08:00:00,8.0,30.1,52.8,1015.9,2.9,5,227.8,45.9,0.1
2024-07-26,09:00:00,9.0,28.0,33.8,1009.7,0.8,1,638.9,68.0,0.4
2024-07-26,10:00:00,10.0,30.1,55.9,1015.5,3.6,null,595.2,78.0,0.8
2024-07-26,11:00:00,11.0,23.1,33.0,1012.0,1.5,5,499.6,85.0,0.4
2024-07-26,12:00:00,12.0,26.4,33.6,1019.0,2.3,4,630.5,88.1,9999.0
2024-07-26,13:00:00,13.0,32.4,47.5,1013.2,6.4,5,507.7,84.0,0.2
2024-07-26,14:00:00,14.0,29.8,30.2,1018.0,4.0,2,660.0,75.6,0.2
2024-07-26,15:00:00,15.0,27.2,44.4,1023.6,3.3,4,448.1,59.9,0.8
2024-07-26,16:00:00,16.0,27.7,46.8,1017.9,2.1,1,392.4,45.4,0.2
2024-07-26,17:00:00,17.0,29.0,56.4,1015.9,7.4,6,171.0,21.3,0.9
2024-07-26,18:00:00,18.0,21.3,73.9,1018.8,8.0,2,51.1,0.4,0.2
